Callnumber;Barcode;Title;Year;Location
DML: 629.64 TAVE;HV098310;Ons dagelijks brood;2010;Bibliotheek Dr. Meurerlaan
DML: 629.71 GEVO;FG034656;Gevogelte nieuwe st?l;1986;Bibliotheek Dr. Meurerlaan
DML: 629.71 GEZO;FG013877;UnKnown-662483;;Bibliotheek Dr. Meurerlaan
DML: 629.71 GROO;FG001438;Vis, schelp- en schaaldieren;1988;Bibliotheek Dr. Meurerlaan
DML: 629.71 RUND;FG034655;Rund- en kalfsvlees nieuwe st?l;1987;Bibliotheek Dr. Meurerlaan
DML: 629.71 VISG;HV093622;Visgerechten;2004;Bibliotheek Dr. Meurerlaan
DML: 629.71 WORS;FG016895;Worst en vleeswaren;1991;Bibliotheek Dr. Meurerlaan
DML: 629.72 EEKH;FG001613;Spectrum kaasatlas;1976;Bibliotheek Dr. Meurerlaan
DML: 629.74 BLAC;HV125331;Vergeten groenten;2011;Bibliotheek Dr. Meurerlaan
DML: 629.74 CHAN;HV153750;Peulvruchten;2014;Bibliotheek Dr. Meurerlaan
DML: 629.74 GART;HV122527;The plant-based plan;2011;Bibliotheek Dr. Meurerlaan
DML: 629.74 KLER;FG021977;Fruits and vegetables in chronic disease prevention;1998;Bibliotheek Dr. Meurerlaan
DML: 629.74 KLER;FG021978;Fruits and vegetables in chronic disease prevention;1998;Bibliotheek Dr. Meurerlaan
DML: 629.74 KLER;FG021976;Fruits and vegetables in chronic disease prevention;1998;Bibliotheek Dr. Meurerlaan
DML: 629.74 LEVI;FG030694;Het grote groentenboek;1992;Bibliotheek Dr. Meurerlaan
DML: 629.74 MEDI;HV088829;Medical and nutritional advantages of soy;2007;Bibliotheek Dr. Meurerlaan
DML: 629.74 SCHM;HV133355;Smaakvrienden;2010;Bibliotheek Dr. Meurerlaan
DML: 629.74 SCHM;HV117936;Smaakvrienden;2012;Bibliotheek Dr. Meurerlaan
DML: 629.74 SOYA;FG033083;Soya;0;Bibliotheek Dr. Meurerlaan
DML: 629.74 SOYA;FG033082;Soya;0;Bibliotheek Dr. Meurerlaan
DML: 629.76 GRAZ;FG021418;Grazing trends nu en morgen;1994;Bibliotheek Dr. Meurerlaan
DML: 629.76 GRAZ;FG021417;Grazing trends nu en morgen;1994;Bibliotheek Dr. Meurerlaan
DML: 629.76 HÜBN;HV005922;UnKnown-2958600;;Bibliotheek Dr. Meurerlaan
DML: 629.76 KUIL;FG014350;Grazing;1998;Bibliotheek Dr. Meurerlaan
DML: 629.76 SOEP;FG034659;UnKnown-3116272;;Bibliotheek Dr. Meurerlaan
DML: 629.76 VIJF;FG015904;UnKnown-1441788;;Bibliotheek Dr. Meurerlaan
DML: 629.77 BROW;FG009529;UnKnown-2594892;;Bibliotheek Dr. Meurerlaan
DML: 629.77 POKO;FG000795;Brood bakken op een andere manier/Ada Pokorny;1981;Bibliotheek Dr. Meurerlaan
DML: 629.77 POKO;FG000796;Brood bakken op een andere manier/Ada Pokorny;1981;Bibliotheek Dr. Meurerlaan
DML: 629.79 GILL;FG030757;Delicatessen met chocolade;1986;Bibliotheek Dr. Meurerlaan
DML: 629.79 MACK;FG030759;De wereld van chocola;1993;Bibliotheek Dr. Meurerlaan
DML: 629.9 HOLT;FG012520;Bewaarboekje;1997;Bibliotheek Dr. Meurerlaan
DML: 629.9 HOLT;FG012518;Bewaarboekje;1997;Bibliotheek Dr. Meurerlaan
DML: 629.9 HOLT;FG012523;Bewaarboekje;1997;Bibliotheek Dr. Meurerlaan
DML: 629.9 HOLT;FG012522;Bewaarboekje;1997;Bibliotheek Dr. Meurerlaan
DML: 629.9 HOLT;FG012519;Bewaarboekje;1997;Bibliotheek Dr. Meurerlaan
DML: 629.9 HOLT;FG012521;Bewaarboekje;1997;Bibliotheek Dr. Meurerlaan
DML: 629.9 HUFF;HV079651;De probiotica revolutie;2007;Bibliotheek Dr. Meurerlaan
DML: 629.9 WAT;FG012512;Wat in 't vat zit...;1996;Bibliotheek Dr. Meurerlaan
DML: 629.9 WAT;FG012515;Wat in 't vat zit...;1996;Bibliotheek Dr. Meurerlaan
DML: 629.9 WAT;FG012514;Wat in 't vat zit...;1996;Bibliotheek Dr. Meurerlaan
DML: 629.9 WAT;FG012516;Wat in 't vat zit...;1996;Bibliotheek Dr. Meurerlaan
DML: 629.9 WAT;FG012513;Wat in 't vat zit...;1996;Bibliotheek Dr. Meurerlaan
DML: 629.9 WAT;FG012517;Wat in 't vat zit...;1996;Bibliotheek Dr. Meurerlaan
DML: 630.4 SCHE;HV074447;Oogst uit het lab;2008;Bibliotheek Dr. Meurerlaan
DML: 630.6 WAT;HV102898;Wat van ver komt is lekker?;2004;Bibliotheek Dr. Meurerlaan
DML: 632.2 BIOL;HV015099;UnKnown-1583989;;Bibliotheek Dr. Meurerlaan
DML: 632.2 BROW;FG031722;Lifestyle;2001;Bibliotheek Dr. Meurerlaan
DML: 632.2 KRAA;HV004582;Kraamkamer van duurzaamheid;2004;Bibliotheek Dr. Meurerlaan
DML: 632.2 KRAA;HV004581;Kraamkamer van duurzaamheid;2004;Bibliotheek Dr. Meurerlaan
DML: 632.2 KRAA;HV008035;Kraamkamer van duurzaamheid;2004;Bibliotheek Dr. Meurerlaan
DML: 632.2 LUIS;HV002748;Luisteren naar consument en burger;2003;Bibliotheek Dr. Meurerlaan
DML: 632.2 VERH;HV001242;Waarom de biologische landbouw tegen gentechnologie is;2004;Bibliotheek Dr. Meurerlaan
DML: 632.4 DALE;HV067096;Arabische gom;2006;Bibliotheek Dr. Meurerlaan
DML: 632.4 RENZ;FG001518;Het nieuwe granenboek;1983;Bibliotheek Dr. Meurerlaan
DML: 633 FOER;HV104566;Dieren eten;2009;Bibliotheek Dr. Meurerlaan
DML: 637.4 MACV;HV041312;Alles over kruiden;1997;Bibliotheek Dr. Meurerlaan
DML: 637.4 TEUS;HV039895;Medicinal spices;2006;Bibliotheek Dr. Meurerlaan
DML: 639.6 WINK;HV069312;Wat is er mis met vis?! en visolie;2008;Bibliotheek Dr. Meurerlaan
DML: 650.7 PROD;HV131540;Productontwerpen;2010;Bibliotheek Dr. Meurerlaan
DML: 650.7 PROD;HV131541;Productontwerpen;2010;Bibliotheek Dr. Meurerlaan
DML: 657.4 ABBO;FO108541;UnKnown-1046515;;Bibliotheek Dr. Meurerlaan
DML: 676.1 VETT;FG001311;Vetten in en uit de voeding;1990;Bibliotheek Dr. Meurerlaan
DML: 676.1 VETT;HV017421;Vetten in en uit de voeding;1990;Bibliotheek Dr. Meurerlaan
DML: 678 BRC;HV078614;BRC global standard;2005;Bibliotheek Dr. Meurerlaan
DML: 678 FELL;HV071698;Food processing technology;2009;Bibliotheek Dr. Meurerlaan
DML: 678 FOOD;HV049690;Food science and technology;2009;Bibliotheek Dr. Meurerlaan
DML: 678 FOOD;HV037547;Food processing handbook;2006;Bibliotheek Dr. Meurerlaan
DML: 678 FOOD;HV040425;Food analysis laboratory manual;2003;Bibliotheek Dr. Meurerlaan
DML: 678 HADI;HV062573;Product quality driven food process design;2007;Bibliotheek Dr. Meurerlaan
DML: 678 HAVE;HV062148;Environmental management in the Dutch food and beverage industry;2007;Bibliotheek Dr. Meurerlaan
DML: 678 HUBB;HV078024;Statistical quality control for the food industry;2003;Bibliotheek Dr. Meurerlaan
DML: 678 INNO;HV054083;Innovation in agri-food systems;2005;Bibliotheek Dr. Meurerlaan
DML: 678 KILL;HV055480;The BRC global standard for food safety;2008;Bibliotheek Dr. Meurerlaan
DML: 678 LUNI;HV042648;Food quality management;2002;Bibliotheek Dr. Meurerlaan
DML: 678 MAKK;HV084520;Technologie en voeding;2007;Bibliotheek Dr. Meurerlaan
DML: 678 MCWI;HV036060;Experimental foods laboratory manual;2005;Bibliotheek Dr. Meurerlaan
DML: 678 MCWI;HV036064;Experimental foods laboratory manual;2005;Bibliotheek Dr. Meurerlaan
DML: 678 MILL;HV048782;The atlas of food;2008;Bibliotheek Dr. Meurerlaan
DML: 678 MILL;HV075636;The atlas of food;2008;Bibliotheek Dr. Meurerlaan
DML: 678 MOSS;HV130273;Zout, suiker, vet;2013;Bibliotheek Dr. Meurerlaan
DML: 678 MURA;HV040167;Understanding food science and technology;2003;Bibliotheek Dr. Meurerlaan
DML: 678 PATE;HV062147;Buy this;2007;Bibliotheek Dr. Meurerlaan
DML: 678 PFEI;HV092795;Eating fossil fuels;2006;Bibliotheek Dr. Meurerlaan
DML: 678 POTT;FG015257;Food science;1998;Bibliotheek Dr. Meurerlaan
DML: 678 POTT;FG015258;Food science;1998;Bibliotheek Dr. Meurerlaan
DML: 678 PROD;HV084503;Product and process innovation in the food industry;1997;Bibliotheek Dr. Meurerlaan
DML: 678 RAI;HV084585;Food emergencies;2002;Bibliotheek Dr. Meurerlaan
DML: 678 ROBE;HV084153;Food packaging;2006;Bibliotheek Dr. Meurerlaan
DML: 678 RUIT;HV043142;Inleiding tot de levensmiddelenchemie;2002;Bibliotheek Dr. Meurerlaan
DML: 678 SAFE;HV054081;Safety in the agri-food chain;2006;Bibliotheek Dr. Meurerlaan
DML: 678 SHEW;HV122289;Introducing food science;2009;Bibliotheek Dr. Meurerlaan
DML: 678 SING;HV014187;Introduction to food engineering;2001;Bibliotheek Dr. Meurerlaan
DML: 678 SING;HV014186;Introduction to food engineering;2001;Bibliotheek Dr. Meurerlaan
DML: 678 SMIT;HV056326;Food processing;2004;Bibliotheek Dr. Meurerlaan
DML: 678 VACL;HV085061;Essentials of food science;2008;Bibliotheek Dr. Meurerlaan
DML: 678 VACL;HV085062;Essentials of food science;2008;Bibliotheek Dr. Meurerlaan
DML: 678 VACL;HV095625;Dimensions of food;2010;Bibliotheek Dr. Meurerlaan
DML: 678 VACL;HV038022;Essentials of food science;2003;Bibliotheek Dr. Meurerlaan
DML: 678 VACL;HV038023;Essentials of food science;2003;Bibliotheek Dr. Meurerlaan
DML: 678 VACL;HV095626;Dimensions of food;2010;Bibliotheek Dr. Meurerlaan
DML: 678 VACL;HV095627;Dimensions of food;2010;Bibliotheek Dr. Meurerlaan
DML: 678 VIEI;HV023149;Elementary food science;1999;Bibliotheek Dr. Meurerlaan
DML: 678 WEAV;HV040268;The food chemistry laboratory;2003;Bibliotheek Dr. Meurerlaan
DML: 678.3 BIJLS;HV051164;Meelproductie;1998;Bibliotheek Dr. Meurerlaan
DML: 678.3 BIJLS;HV051165;Meelproductie;1998;Bibliotheek Dr. Meurerlaan
DML: 678.3 FIGO;HV051224;How baking works;2004;Bibliotheek Dr. Meurerlaan
DML: 678.3 KOLA;HV051163;Bakkerij: broodbereiding;2000;Bibliotheek Dr. Meurerlaan
DML: 678.3 KOLA;HV051162;Bakkerij: broodbereiding;2000;Bibliotheek Dr. Meurerlaan
DML: 678.3 OVER;HV014001;UnKnown-1705953;;Bibliotheek Dr. Meurerlaan
DML: 678.3 OVER;HV014003;UnKnown-1705953;;Bibliotheek Dr. Meurerlaan
DML: 678.3 OVER;HV052876;UnKnown-1705953;;Bibliotheek Dr. Meurerlaan
DML: 678.3 OVER;HV014004;UnKnown-1705953;;Bibliotheek Dr. Meurerlaan
DML: 678.3 OVER;HV052875;UnKnown-1705953;;Bibliotheek Dr. Meurerlaan
DML: 678.3 OVER;HV052877;UnKnown-1705953;;Bibliotheek Dr. Meurerlaan
DML: 678.3 PELG;HV051161;Bakkerij: broodbereiding;1998;Bibliotheek Dr. Meurerlaan
DML: 678.3 PELG;HV051160;Bakkerij: broodbereiding;1998;Bibliotheek Dr. Meurerlaan
DML: 678.3 SLUI;HV040426;Principles of breadmaking;2005;Bibliotheek Dr. Meurerlaan
DML: 678.3 ZETM;FG012766;UnKnown-569458;;Bibliotheek Dr. Meurerlaan
DML: 678.3 ZETM;FG019086;UnKnown-569458;;Bibliotheek Dr. Meurerlaan
DML: 678.3 ZETM;FG012765;UnKnown-569458;;Bibliotheek Dr. Meurerlaan
DML: 678.3 ZETM;FG012764;UnKnown-569458;;Bibliotheek Dr. Meurerlaan
DML: 678.5 GEER;FG001432;UnKnown-204635;;Bibliotheek Dr. Meurerlaan
DML: 678.5 LEKK;HV118504;Lekker eten met minder zout;2014;Bibliotheek Dr. Meurerlaan
DML: 678.5 LEKK;HV118505;Lekker eten met minder zout;2014;Bibliotheek Dr. Meurerlaan
DML: 678.5 LEKK;HV118506;Lekker eten met minder zout;2014;Bibliotheek Dr. Meurerlaan
DML: 678.5 NATR;FG019293;Natriumbeperkt dieet;1994;Bibliotheek Dr. Meurerlaan
DML: 678.5 NATR;FG019292;Natriumbeperkt dieet;1994;Bibliotheek Dr. Meurerlaan
DML: 678.5 SMAK;FG030695;UnKnown-186205;;Bibliotheek Dr. Meurerlaan
DML: 678.6 MEIJD;HV030021;Aanvaardbaarheid van kleurverschillen in cacaopoeders;2006;Bibliotheek Dr. Meurerlaan
DML: 678.7 GEZO;HV092268;Gezondheidseffecten van matige alcoholconsumptie;2010;Bibliotheek Dr. Meurerlaan
DML: 678.7 MCIN;FG031559;Drink je gezond;2001;Bibliotheek Dr. Meurerlaan
DML: 678.7 POLS;HV037857;De w?sheid en de kan;2006;Bibliotheek Dr. Meurerlaan
DML: 678.74 CHEM;HV054247;Chemistry and technology of soft drinks and fruit juices;2005;Bibliotheek Dr. Meurerlaan
DML: 719.12 OLYM;HV125045;Olympisch ontwerpen;2012;Bibliotheek Dr. Meurerlaan
DML: 746.02 SCHW;HV021260;Schr?ven zonder pen;1998;Bibliotheek Dr. Meurerlaan
DML: 746.02 SCHW;FO094484;Schr?ven zonder pen;1998;Bibliotheek Dr. Meurerlaan
DML: 770.6 SCHN;HV117875;This Is Service Design Thinking;2010;Bibliotheek Dr. Meurerlaan
DML: 770.6 SCHN;HV153249;This Is Service Design Thinking;2010;Bibliotheek Dr. Meurerlaan
DML: 780.01 SCHI;HV113957;Daar komt de boegieman!;2012;Bibliotheek Dr. Meurerlaan
DML: 780.01 WIEC;HV063770;Muziekkriebels;2009;Bibliotheek Dr. Meurerlaan
DML: 788.2 TWEE;FO104393;De tweede vrol?ke kring;1989;Bibliotheek Dr. Meurerlaan
DML: 788.2 TWEE;HV039748;De tweede vrol?ke kring;1989;Bibliotheek Dr. Meurerlaan
DML: 788.2 TWEE;HV039749;De tweede vrol?ke kring;1989;Bibliotheek Dr. Meurerlaan
DML: 791 BENN;HV038953;Rhythmic activities and dance;2006;Bibliotheek Dr. Meurerlaan
DML: 791 FEY;HV098540;Dance units for middle school;2011;Bibliotheek Dr. Meurerlaan
DML: 791.01 CARL;HV121322;Lesson plans for creative dance;2011;Bibliotheek Dr. Meurerlaan
DML: 791.01 DOOR;FO104667;Dansend aanleren;1997;Bibliotheek Dr. Meurerlaan
DML: 791.01 GREE;HV095205;Choreographing from within;2010;Bibliotheek Dr. Meurerlaan
DML: 791.01 KASS;HV078436;Dance teaching methods and curriculum design;2003;Bibliotheek Dr. Meurerlaan
DML: 791.01 MAES;HV115395;Aan de slag met kleuterdans;2011;Bibliotheek Dr. Meurerlaan
DML: 791.01 MART;HV039908;Dansant;2005;Bibliotheek Dr. Meurerlaan
DML: 791.01 MART;HV037287;Dansant;2005;Bibliotheek Dr. Meurerlaan
DML: 791.01 MOVI;HV071523;Moving Cultures;2009;Bibliotheek Dr. Meurerlaan
DML: 791.01 MOVI;HV132678;Moving Cultures;2009;Bibliotheek Dr. Meurerlaan
DML: 791.01 MOVI;HV132679;Moving Cultures;2009;Bibliotheek Dr. Meurerlaan
DML: 791.01 POME;HV069354;Dance composition;2009;Bibliotheek Dr. Meurerlaan
DML: 791.01 ROOY;FO123691;Honderd nieuwe dansspelen;2001;Bibliotheek Dr. Meurerlaan
DML: 791.01 ROOY;HV062121;Honderd nieuwe dansspelen;2001;Bibliotheek Dr. Meurerlaan
DML: 791.01 SPET;HV037664;Dansspetters;2000;Bibliotheek Dr. Meurerlaan
DML: 791.01 SPET;HV078693;Dansspetters II;2004;Bibliotheek Dr. Meurerlaan
DML: 791.01 WERE 1;FO094502;De wereld danst in Nederland;1987;Bibliotheek Dr. Meurerlaan
DML: 791.01 WERE 1;FO090567;De wereld danst in Nederland;1987;Bibliotheek Dr. Meurerlaan
DML: 791.01 WERE 2;FO094691;De wereld danst in Nederland;1995;Bibliotheek Dr. Meurerlaan
DML: 791.01 WERE 2;FO090561;De wereld danst in Nederland;1995;Bibliotheek Dr. Meurerlaan
DML: 791.01 WERE 3;FO094692;De wereld danst in Nederland;1988;Bibliotheek Dr. Meurerlaan
DML: 791.01 WERE 3;FO090568;De wereld danst in Nederland;1988;Bibliotheek Dr. Meurerlaan
DML: 791.01 WERE 4;FO090562;De wereld danst in Nederland;1988;Bibliotheek Dr. Meurerlaan
DML: 791.2 UTRE;FO078277;Van hofballet tot postmoderne-dans;1988;Bibliotheek Dr. Meurerlaan
DML: 791.3 SNOE;FO104077;UnKnown-808144;;Bibliotheek Dr. Meurerlaan
DML: 791.3 STEA;FO078281;UnKnown-2547672;;Bibliotheek Dr. Meurerlaan
DML: 791.8 AMME;HV018372;UnKnown-393566;;Bibliotheek Dr. Meurerlaan
DML: 791.8 VEN;FO090565;Volksdansen vroeger en nu;1981;Bibliotheek Dr. Meurerlaan
DML: 791.9 BARO;FO078257;Dansexpressie;1990;Bibliotheek Dr. Meurerlaan
DML: 791.9 GOOD;FO094012;Jump into jazz;1983;Bibliotheek Dr. Meurerlaan
DML: 791.9 MERK;FO078261;Moderne dans in ontwikkeling;1985;Bibliotheek Dr. Meurerlaan
DML: 791.9 SHRE;FO104069;UnKnown-2540165;;Bibliotheek Dr. Meurerlaan
DML: 791.9 SMIT;FO094518;Dansen;1987;Bibliotheek Dr. Meurerlaan
DML: 791.9 TRAG;FO104066;Modern jazzballet;1985;Bibliotheek Dr. Meurerlaan
DML: 791.9 VLOE;FO104397;Jazzdans;1984;Bibliotheek Dr. Meurerlaan
DML: 791.9 VLOE;FO078249;Jazzdans;1984;Bibliotheek Dr. Meurerlaan
DML: 791.9 VLOE;FO078501;Jazzdans;1984;Bibliotheek Dr. Meurerlaan
DML: 793 ROOZ;FO090566;Volksdansen, een uitingsvorm;1988;Bibliotheek Dr. Meurerlaan
DML: 793.3 BOTM;FO104076;Er zit muziek in;1992;Bibliotheek Dr. Meurerlaan
DML: 793.3 BOTM;HV088161;Er zit muziek in;1992;Bibliotheek Dr. Meurerlaan
DML: 793.3 DOOR;FO104063;UnKnown-2583346;;Bibliotheek Dr. Meurerlaan
DML: 793.3 FLEM;FO104062;UnKnown-2412401;;Bibliotheek Dr. Meurerlaan
DML: 793.3 JOYC;FO104068;UnKnown-2910414;;Bibliotheek Dr. Meurerlaan
DML: 793.3 MART;FO104071;Jazzballet;1981;Bibliotheek Dr. Meurerlaan
DML: 793.3 SCHO;FO104074;UnKnown-770566;;Bibliotheek Dr. Meurerlaan
DML: 793.3 ZIMM;FO064825;Spielideen im Jazztanz;1993;Bibliotheek Dr. Meurerlaan
DML: 797 KRIN;HV039889;Het grote circusboek;2003;Bibliotheek Dr. Meurerlaan
DML: 797 KUIP;HV079020;Een mooi circusspel;2006;Bibliotheek Dr. Meurerlaan
DML: 797 KUIP;HV048254;Een mooi circusspel;2006;Bibliotheek Dr. Meurerlaan
DML: 797 LEPE;HV051229;Circus op school;2001;Bibliotheek Dr. Meurerlaan
DML: 797 ROOY;HV077177;Honderd circusspelen;2007;Bibliotheek Dr. Meurerlaan
DML: 797 STEI;HV040434;At the circus;2003;Bibliotheek Dr. Meurerlaan
DML: 797 WEST;FO094519;Circus is een spel;1989;Bibliotheek Dr. Meurerlaan
DML: 797 WEST;HV014890;Circus is een spel;1989;Bibliotheek Dr. Meurerlaan
DML: 797.9 FINN;HV005108;Juggling;2002;Bibliotheek Dr. Meurerlaan
DML: 844.4 POEL;HV153831;De APA-richtlijnen;2013;Bibliotheek Dr. Meurerlaan
DML: 905.2 PROC;FO091915;UnKnown-537516;;Bibliotheek Dr. Meurerlaan
DML: 906. 1 ENDT;HV066906;Rituelen en gewoonten;2006;Bibliotheek Dr. Meurerlaan
DML: 906.3 BRIL;FG001524;Het wezen van de smaak;1987;Bibliotheek Dr. Meurerlaan
DML: 906.3 BROO;HV014809;Brood, aardappels en patat;1983;Bibliotheek Dr. Meurerlaan
DML: 906.3 BUIT;HV014431;Buitenshuis eten in de Lage Landen sinds 1800;2002;Bibliotheek Dr. Meurerlaan
DML: 906.3 BUIT;HV014432;Buitenshuis eten in de Lage Landen sinds 1800;2002;Bibliotheek Dr. Meurerlaan
DML: 906.3 CHEL;HV077643;De perfectionist;2007;Bibliotheek Dr. Meurerlaan
DML: 906.3 CIVI;HV010121;Cuisine and culture;2004;Bibliotheek Dr. Meurerlaan
DML: 906.3 DINT;HV121147;Ons eten;2011;Bibliotheek Dr. Meurerlaan
DML: 906.3 ETEN;FG012805;Eten in de jaren negentig;1994;Bibliotheek Dr. Meurerlaan
DML: 906.3 GLEN;HV116448;Food culture in Russia and Central Asia;2005;Bibliotheek Dr. Meurerlaan
DML: 906.3 HART;FG030945;De voeding van Nederland in de twintigste eeuw;2001;Bibliotheek Dr. Meurerlaan
DML: 906.3 HEIN;HV116435;Food culture in Germany;2008;Bibliotheek Dr. Meurerlaan
DML: 906.3 JANS;FG001502;De keuken van de late middeleeuwen;1989;Bibliotheek Dr. Meurerlaan
DML: 906.3 KELL;HV079615;Food, film and culture;2006;Bibliotheek Dr. Meurerlaan
DML: 906.3 MACW;HV139333;Food around the world;2014;Bibliotheek Dr. Meurerlaan
DML: 906.3 MACW;HV125138;Food around the world;2010;Bibliotheek Dr. Meurerlaan
DML: 906.3 MACW;HV101506;Food around the world;2010;Bibliotheek Dr. Meurerlaan
DML: 906.3 MACW;HV112020;Food around the world;2010;Bibliotheek Dr. Meurerlaan
DML: 906.3 MACW;HV139332;Food around the world;2014;Bibliotheek Dr. Meurerlaan
DML: 906.3 MASO;HV115276;Food culture in Great Britain;2004;Bibliotheek Dr. Meurerlaan
DML: 906.3 MENN;FG001292;Smaken verschillen;1989;Bibliotheek Dr. Meurerlaan
DML: 906.3 NOTA;HV115275;Food culture in Scandinavia;2009;Bibliotheek Dr. Meurerlaan
DML: 906.3 ONZE;HV014273;Onze smaak;2004;Bibliotheek Dr. Meurerlaan
DML: 906.3 PESS;HV085554;Dutch Delight;2005;Bibliotheek Dr. Meurerlaan
DML: 906.3 PETR;HV084142;Slow food nation;2007;Bibliotheek Dr. Meurerlaan
DML: 906.3 PETR;HV014306;Slow Food;2004;Bibliotheek Dr. Meurerlaan
DML: 906.3 REBO;HV000590;Culture of the fork;2001;Bibliotheek Dr. Meurerlaan
DML: 906.3 REEL;HV079616;Reel food;2004;Bibliotheek Dr. Meurerlaan
DML: 906.3 SCHO;HV115168;Food culture in Belgium;2009;Bibliotheek Dr. Meurerlaan
DML: 906.3 VOED;FG001290;Voeding in onze samenleving;1987;Bibliotheek Dr. Meurerlaan
DML: 906.3 VOED;FG001291;Voeding in onze samenleving;1987;Bibliotheek Dr. Meurerlaan
DML: 906.3 VOED;HV017397;Voeding in onze samenleving;1987;Bibliotheek Dr. Meurerlaan
DML: 906.3 WINT;FG001549;Van soeter cokene;1971;Bibliotheek Dr. Meurerlaan
DML: 906.4 COUN;HV101475;Food and culture;2008;Bibliotheek Dr. Meurerlaan
DML: 906.4 HUNG;HV075760;Hungry planet;2005;Bibliotheek Dr. Meurerlaan
DML: 906.4 LUAR;HV000549;Sacred food;2001;Bibliotheek Dr. Meurerlaan
DML: 906.4 NEST;HV018591;Food politics;2002;Bibliotheek Dr. Meurerlaan
DML: 906.4 PAAR;HV134927;Food politics;2010;Bibliotheek Dr. Meurerlaan
DML: 906.4 POLL;HV062623;Een pleidooi voor echt eten;2008;Bibliotheek Dr. Meurerlaan
DML: 906.4 VLAA;HV120810;Wereldeters;2011;Bibliotheek Dr. Meurerlaan
DML: 906.4 VLAA BIJL;HV120811;Wereldeters;2011;Bibliotheek Dr. Meurerlaan
DML: 906.6 ETCH;HV051718;Kinderen spelen!;2005;Bibliotheek Dr. Meurerlaan
DML: 912.4 NAPE;FO104976;B?geloof in de sport;2001;Bibliotheek Dr. Meurerlaan
DML: 981.1 KALD;HV094121;Doe maar gewoon;2008;Bibliotheek Dr. Meurerlaan
DML: Afghanistan 629.63 SABE;HV117966;Noesje Djaan: de Afghaanse keuken;2003;Bibliotheek Dr. Meurerlaan
DML: Afghanistan 629.63 SABE;HV131415;Noesje Djaan: de Afghaanse keuken;2003;Bibliotheek Dr. Meurerlaan
DML: Afrika 629.63 BACO;HV062220;Gerechten uit Afrika en het Midden-Oosten;2006;Bibliotheek Dr. Meurerlaan
DML: Afrika 629.63 COBB;HV122707;Kookkunst uit West-Afrika;1995;Bibliotheek Dr. Meurerlaan
DML: Afrika 629.63 DER;FG000402;North African cookery;1985;Bibliotheek Dr. Meurerlaan
DML: Afrika 629.63 DER;FG000406;North African cookery;1985;Bibliotheek Dr. Meurerlaan
DML: Afrika 629.63 NIEZ;HV119776;Het nieuw Afrikaanse kookboek;2012;Bibliotheek Dr. Meurerlaan
DML: Afrika 629.63 OLAO;FG034660;De traditionele Afrikaanse keuken;1992;Bibliotheek Dr. Meurerlaan
DML: Algerije 629.63 KHEL;HV031111;Raïnaraï;2006;Bibliotheek Dr. Meurerlaan
DML: Amsterdam 987.2 DAAR;HV089996;Daarom Amsterdam;2007;Bibliotheek Dr. Meurerlaan
DML: Argentinië 629.63 VERS;HV101528;Argentinísima;2010;Bibliotheek Dr. Meurerlaan
DML: Azië 629.63 SMAA;HV095056;De smaak van Azië;2003;Bibliotheek Dr. Meurerlaan
DML: Azië 629.63 STEI;HV101538;Rick Stein ontdekt de Oriënt;2010;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV078843;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV078831;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV048307;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV048310;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV078833;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV078841;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV078990;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV048311;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV048309;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV078842;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV078837;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV048306;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV078832;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV048305;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV078840;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV078836;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV048308;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV078839;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV078835;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV078834;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV078838;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE;HV048312;Slim Guide caliper;0;Bibliotheek Dr. Meurerlaan
DML: BALIE 416.1 HERM;HV112894;PMT-K-2;2011;Bibliotheek Dr. Meurerlaan
DML: BALIE 416.1 HERM;HV112896;PMT-K-2;2011;Bibliotheek Dr. Meurerlaan
